chr	pos	sample	meth_prop	cov
chr7	3650162	nsc_1_mat	NA	0
chr7	3650162	nsc_1_pat	NA	0
chr7	3650162	nsc_2_mat	NA	0
chr7	3650162	nsc_2_pat	0	1
chr7	3650162	nsc_3_mat	NA	0
chr7	3650162	nsc_3_pat	NA	0
chr7	3650188	nsc_1_mat	1	1
chr7	3650188	nsc_1_pat	1	1
chr7	3650188	nsc_2_mat	1	1
chr7	3650188	nsc_2_pat	1	2
chr7	3650188	nsc_3_mat	1	1
chr7	3650188	nsc_3_pat	NA	0
chr7	3650237	nsc_1_mat	NA	0
chr7	3650237	nsc_1_pat	NA	0
chr7	3650237	nsc_2_mat	NA	0
chr7	3650237	nsc_2_pat	NA	0
chr7	3650237	nsc_3_mat	1	1
chr7	3650237	nsc_3_pat	NA	0
chr7	3650294	nsc_1_mat	NA	0
chr7	3650294	nsc_1_pat	NA	0
chr7	3650294	nsc_2_mat	NA	0
chr7	3650294	nsc_2_pat	NA	0
chr7	3650294	nsc_3_mat	0	1
chr7	3650294	nsc_3_pat	NA	0
chr7	3650318	nsc_1_mat	NA	0
chr7	3650318	nsc_1_pat	NA	0
chr7	3650318	nsc_2_mat	NA	0
chr7	3650318	nsc_2_pat	NA	0
chr7	3650318	nsc_3_mat	1	1
chr7	3650318	nsc_3_pat	NA	0
chr7	3650333	nsc_1_mat	NA	0
chr7	3650333	nsc_1_pat	NA	0
chr7	3650333	nsc_2_mat	NA	0
chr7	3650333	nsc_2_pat	NA	0
chr7	3650333	nsc_3_mat	1	1
chr7	3650333	nsc_3_pat	NA	0
chr7	3650343	nsc_1_mat	1	1
chr7	3650343	nsc_1_pat	NA	0
chr7	3650343	nsc_2_mat	NA	0
chr7	3650343	nsc_2_pat	NA	0
chr7	3650343	nsc_3_mat	NA	0
chr7	3650343	nsc_3_pat	NA	0
chr7	3650377	nsc_1_mat	1	1
chr7	3650377	nsc_1_pat	NA	0
chr7	3650377	nsc_2_mat	NA	0
chr7	3650377	nsc_2_pat	NA	0
chr7	3650377	nsc_3_mat	NA	0
chr7	3650377	nsc_3_pat	NA	0
chr7	3650502	nsc_1_mat	1	1
chr7	3650502	nsc_1_pat	NA	0
chr7	3650502	nsc_2_mat	NA	0
chr7	3650502	nsc_2_pat	NA	0
chr7	3650502	nsc_3_mat	NA	0
chr7	3650502	nsc_3_pat	NA	0
chr7	3650562	nsc_1_mat	NA	0
chr7	3650562	nsc_1_pat	NA	0
chr7	3650562	nsc_2_mat	NA	0
chr7	3650562	nsc_2_pat	NA	0
chr7	3650562	nsc_3_mat	1	1
chr7	3650562	nsc_3_pat	NA	0
chr7	3650599	nsc_1_mat	1	2
chr7	3650599	nsc_1_pat	1	1
chr7	3650599	nsc_2_mat	0.5	2
chr7	3650599	nsc_2_pat	1	2
chr7	3650599	nsc_3_mat	1	1
chr7	3650599	nsc_3_pat	NA	0
chr7	3650609	nsc_1_mat	0	1
chr7	3650609	nsc_1_pat	1	1
chr7	3650609	nsc_2_mat	1	2
chr7	3650609	nsc_2_pat	1	2
chr7	3650609	nsc_3_mat	0.5	2
chr7	3650609	nsc_3_pat	NA	0
chr7	3650720	nsc_1_mat	1	1
chr7	3650720	nsc_1_pat	NA	0
chr7	3650720	nsc_2_mat	NA	0
chr7	3650720	nsc_2_pat	NA	0
chr7	3650720	nsc_3_mat	NA	0
chr7	3650720	nsc_3_pat	NA	0
chr7	3650755	nsc_1_mat	0	1
chr7	3650755	nsc_1_pat	NA	0
chr7	3650755	nsc_2_mat	NA	0
chr7	3650755	nsc_2_pat	NA	0
chr7	3650755	nsc_3_mat	NA	0
chr7	3650755	nsc_3_pat	NA	0
chr7	3650801	nsc_1_mat	1	2
chr7	3650801	nsc_1_pat	1	1
chr7	3650801	nsc_2_mat	1	2
chr7	3650801	nsc_2_pat	1	2
chr7	3650801	nsc_3_mat	NA	0
chr7	3650801	nsc_3_pat	NA	0
chr7	3650813	nsc_1_mat	0	1
chr7	3650813	nsc_1_pat	NA	0
chr7	3650813	nsc_2_mat	NA	0
chr7	3650813	nsc_2_pat	NA	0
chr7	3650813	nsc_3_mat	NA	0
chr7	3650813	nsc_3_pat	NA	0
chr7	3650832	nsc_1_mat	1	2
chr7	3650832	nsc_1_pat	1	1
chr7	3650832	nsc_2_mat	1	2
chr7	3650832	nsc_2_pat	1	1
chr7	3650832	nsc_3_mat	NA	0
chr7	3650832	nsc_3_pat	NA	0
chr7	3650855	nsc_1_mat	1	2
chr7	3650855	nsc_1_pat	1	1
chr7	3650855	nsc_2_mat	1	2
chr7	3650855	nsc_2_pat	1	2
chr7	3650855	nsc_3_mat	1	2
chr7	3650855	nsc_3_pat	NA	0
chr7	3650861	nsc_1_mat	NA	0
chr7	3650861	nsc_1_pat	NA	0
chr7	3650861	nsc_2_mat	NA	0
chr7	3650861	nsc_2_pat	NA	0
chr7	3650861	nsc_3_mat	1	1
chr7	3650861	nsc_3_pat	NA	0
chr7	3650863	nsc_1_mat	1	2
chr7	3650863	nsc_1_pat	1	1
chr7	3650863	nsc_2_mat	0.5	2
chr7	3650863	nsc_2_pat	1	2
chr7	3650863	nsc_3_mat	NA	0
chr7	3650863	nsc_3_pat	NA	0
chr7	3650881	nsc_1_mat	1	1
chr7	3650881	nsc_1_pat	1	1
chr7	3650881	nsc_2_mat	0.5	2
chr7	3650881	nsc_2_pat	1	2
chr7	3650881	nsc_3_mat	0.5	2
chr7	3650881	nsc_3_pat	NA	0
chr7	3650898	nsc_1_mat	NA	0
chr7	3650898	nsc_1_pat	NA	0
chr7	3650898	nsc_2_mat	0	1
chr7	3650898	nsc_2_pat	NA	0
chr7	3650898	nsc_3_mat	NA	0
chr7	3650898	nsc_3_pat	NA	0
chr7	3650920	nsc_1_mat	0	1
chr7	3650920	nsc_1_pat	NA	0
chr7	3650920	nsc_2_mat	1	2
chr7	3650920	nsc_2_pat	NA	0
chr7	3650920	nsc_3_mat	1	1
chr7	3650920	nsc_3_pat	NA	0
chr7	3650921	nsc_1_mat	NA	0
chr7	3650921	nsc_1_pat	NA	0
chr7	3650921	nsc_2_mat	NA	0
chr7	3650921	nsc_2_pat	NA	0
chr7	3650921	nsc_3_mat	1	1
chr7	3650921	nsc_3_pat	NA	0
chr7	3650971	nsc_1_mat	NA	0
chr7	3650971	nsc_1_pat	NA	0
chr7	3650971	nsc_2_mat	1	1
chr7	3650971	nsc_2_pat	NA	0
chr7	3650971	nsc_3_mat	NA	0
chr7	3650971	nsc_3_pat	NA	0
chr7	3650975	nsc_1_mat	NA	0
chr7	3650975	nsc_1_pat	NA	0
chr7	3650975	nsc_2_mat	1	1
chr7	3650975	nsc_2_pat	NA	0
chr7	3650975	nsc_3_mat	NA	0
chr7	3650975	nsc_3_pat	NA	0
chr7	3650992	nsc_1_mat	0.5	2
chr7	3650992	nsc_1_pat	1	1
chr7	3650992	nsc_2_mat	1	2
chr7	3650992	nsc_2_pat	1	2
chr7	3650992	nsc_3_mat	1	2
chr7	3650992	nsc_3_pat	NA	0
chr7	3650995	nsc_1_mat	NA	0
chr7	3650995	nsc_1_pat	NA	0
chr7	3650995	nsc_2_mat	NA	0
chr7	3650995	nsc_2_pat	NA	0
chr7	3650995	nsc_3_mat	1	1
chr7	3650995	nsc_3_pat	NA	0
chr7	3651012	nsc_1_mat	1	1
chr7	3651012	nsc_1_pat	1	1
chr7	3651012	nsc_2_mat	1	2
chr7	3651012	nsc_2_pat	1	1
chr7	3651012	nsc_3_mat	1	1
chr7	3651012	nsc_3_pat	NA	0
chr7	3651096	nsc_1_mat	0	1
chr7	3651096	nsc_1_pat	NA	0
chr7	3651096	nsc_2_mat	NA	0
chr7	3651096	nsc_2_pat	NA	0
chr7	3651096	nsc_3_mat	NA	0
chr7	3651096	nsc_3_pat	NA	0
chr7	3651116	nsc_1_mat	NA	0
chr7	3651116	nsc_1_pat	NA	0
chr7	3651116	nsc_2_mat	0	1
chr7	3651116	nsc_2_pat	NA	0
chr7	3651116	nsc_3_mat	NA	0
chr7	3651116	nsc_3_pat	NA	0
chr7	3651148	nsc_1_mat	1	2
chr7	3651148	nsc_1_pat	1	1
chr7	3651148	nsc_2_mat	1	2
chr7	3651148	nsc_2_pat	1	2
chr7	3651148	nsc_3_mat	1	2
chr7	3651148	nsc_3_pat	NA	0
chr7	3651181	nsc_1_mat	1	2
chr7	3651181	nsc_1_pat	1	1
chr7	3651181	nsc_2_mat	1	1
chr7	3651181	nsc_2_pat	1	2
chr7	3651181	nsc_3_mat	1	1
chr7	3651181	nsc_3_pat	NA	0
chr7	3651216	nsc_1_mat	1	2
chr7	3651216	nsc_1_pat	0	1
chr7	3651216	nsc_2_mat	1	1
chr7	3651216	nsc_2_pat	0.5	2
chr7	3651216	nsc_3_mat	1	1
chr7	3651216	nsc_3_pat	NA	0
chr7	3651285	nsc_1_mat	1	1
chr7	3651285	nsc_1_pat	NA	0
chr7	3651285	nsc_2_mat	1	2
chr7	3651285	nsc_2_pat	1	2
chr7	3651285	nsc_3_mat	0.5	2
chr7	3651285	nsc_3_pat	NA	0
chr7	3651287	nsc_1_mat	1	1
chr7	3651287	nsc_1_pat	NA	0
chr7	3651287	nsc_2_mat	1	2
chr7	3651287	nsc_2_pat	1	2
chr7	3651287	nsc_3_mat	1	2
chr7	3651287	nsc_3_pat	NA	0
chr7	3651412	nsc_1_mat	0	1
chr7	3651412	nsc_1_pat	NA	0
chr7	3651412	nsc_2_mat	NA	0
chr7	3651412	nsc_2_pat	NA	0
chr7	3651412	nsc_3_mat	NA	0
chr7	3651412	nsc_3_pat	NA	0
chr7	3651468	nsc_1_mat	0	1
chr7	3651468	nsc_1_pat	NA	0
chr7	3651468	nsc_2_mat	NA	0
chr7	3651468	nsc_2_pat	NA	0
chr7	3651468	nsc_3_mat	NA	0
chr7	3651468	nsc_3_pat	NA	0
chr7	3651494	nsc_1_mat	1	1
chr7	3651494	nsc_1_pat	1	1
chr7	3651494	nsc_2_mat	1	2
chr7	3651494	nsc_2_pat	1	2
chr7	3651494	nsc_3_mat	1	1
chr7	3651494	nsc_3_pat	NA	0
chr7	3651513	nsc_1_mat	NA	0
chr7	3651513	nsc_1_pat	NA	0
chr7	3651513	nsc_2_mat	NA	0
chr7	3651513	nsc_2_pat	NA	0
chr7	3651513	nsc_3_mat	1	1
chr7	3651513	nsc_3_pat	NA	0
chr7	3651518	nsc_1_mat	NA	0
chr7	3651518	nsc_1_pat	NA	0
chr7	3651518	nsc_2_mat	NA	0
chr7	3651518	nsc_2_pat	NA	0
chr7	3651518	nsc_3_mat	0	1
chr7	3651518	nsc_3_pat	NA	0
chr7	3651532	nsc_1_mat	NA	0
chr7	3651532	nsc_1_pat	NA	0
chr7	3651532	nsc_2_mat	NA	0
chr7	3651532	nsc_2_pat	NA	0
chr7	3651532	nsc_3_mat	1	1
chr7	3651532	nsc_3_pat	NA	0
chr7	3651549	nsc_1_mat	NA	0
chr7	3651549	nsc_1_pat	NA	0
chr7	3651549	nsc_2_mat	NA	0
chr7	3651549	nsc_2_pat	NA	0
chr7	3651549	nsc_3_mat	1	1
chr7	3651549	nsc_3_pat	NA	0
chr7	3651566	nsc_1_mat	1	2
chr7	3651566	nsc_1_pat	1	1
chr7	3651566	nsc_2_mat	1	2
chr7	3651566	nsc_2_pat	1	2
chr7	3651566	nsc_3_mat	1	2
chr7	3651566	nsc_3_pat	NA	0
chr7	3651575	nsc_1_mat	1	1
chr7	3651575	nsc_1_pat	NA	0
chr7	3651575	nsc_2_mat	NA	0
chr7	3651575	nsc_2_pat	NA	0
chr7	3651575	nsc_3_mat	NA	0
chr7	3651575	nsc_3_pat	NA	0
chr7	3651582	nsc_1_mat	1	1
chr7	3651582	nsc_1_pat	1	1
chr7	3651582	nsc_2_mat	1	2
chr7	3651582	nsc_2_pat	0.5	2
chr7	3651582	nsc_3_mat	1	1
chr7	3651582	nsc_3_pat	NA	0
chr7	3651680	nsc_1_mat	1	2
chr7	3651680	nsc_1_pat	1	1
chr7	3651680	nsc_2_mat	0	2
chr7	3651680	nsc_2_pat	0	2
chr7	3651680	nsc_3_mat	1	1
chr7	3651680	nsc_3_pat	NA	0
chr7	3651817	nsc_1_mat	1	2
chr7	3651817	nsc_1_pat	1	1
chr7	3651817	nsc_2_mat	1	2
chr7	3651817	nsc_2_pat	0.5	2
chr7	3651817	nsc_3_mat	1	1
chr7	3651817	nsc_3_pat	NA	0
chr7	3651835	nsc_1_mat	1	2
chr7	3651835	nsc_1_pat	1	1
chr7	3651835	nsc_2_mat	1	2
chr7	3651835	nsc_2_pat	1	2
chr7	3651835	nsc_3_mat	1	1
chr7	3651835	nsc_3_pat	NA	0
chr7	3651854	nsc_1_mat	1	2
chr7	3651854	nsc_1_pat	1	1
chr7	3651854	nsc_2_mat	1	2
chr7	3651854	nsc_2_pat	1	2
chr7	3651854	nsc_3_mat	1	1
chr7	3651854	nsc_3_pat	NA	0
chr7	3651911	nsc_1_mat	NA	0
chr7	3651911	nsc_1_pat	NA	0
chr7	3651911	nsc_2_mat	NA	0
chr7	3651911	nsc_2_pat	NA	0
chr7	3651911	nsc_3_mat	1	1
chr7	3651911	nsc_3_pat	NA	0
chr7	3651935	nsc_1_mat	1	2
chr7	3651935	nsc_1_pat	NA	0
chr7	3651935	nsc_2_mat	1	2
chr7	3651935	nsc_2_pat	1	2
chr7	3651935	nsc_3_mat	1	2
chr7	3651935	nsc_3_pat	NA	0
chr7	3651948	nsc_1_mat	1	2
chr7	3651948	nsc_1_pat	1	1
chr7	3651948	nsc_2_mat	0	2
chr7	3651948	nsc_2_pat	1	2
chr7	3651948	nsc_3_mat	1	2
chr7	3651948	nsc_3_pat	NA	0
chr7	3651991	nsc_1_mat	1	1
chr7	3651991	nsc_1_pat	NA	0
chr7	3651991	nsc_2_mat	NA	0
chr7	3651991	nsc_2_pat	NA	0
chr7	3651991	nsc_3_mat	NA	0
chr7	3651991	nsc_3_pat	NA	0
chr7	3651997	nsc_1_mat	1	1
chr7	3651997	nsc_1_pat	NA	0
chr7	3651997	nsc_2_mat	NA	0
chr7	3651997	nsc_2_pat	NA	0
chr7	3651997	nsc_3_mat	NA	0
chr7	3651997	nsc_3_pat	NA	0
chr7	3652094	nsc_1_mat	0.5	2
chr7	3652094	nsc_1_pat	1	1
chr7	3652094	nsc_2_mat	1	2
chr7	3652094	nsc_2_pat	1	2
chr7	3652094	nsc_3_mat	1	1
chr7	3652094	nsc_3_pat	NA	0
chr7	3652105	nsc_1_mat	1	1
chr7	3652105	nsc_1_pat	1	1
chr7	3652105	nsc_2_mat	0.5	2
chr7	3652105	nsc_2_pat	1	2
chr7	3652105	nsc_3_mat	0.5	2
chr7	3652105	nsc_3_pat	NA	0
chr7	3652119	nsc_1_mat	1	1
chr7	3652119	nsc_1_pat	1	1
chr7	3652119	nsc_2_mat	1	2
chr7	3652119	nsc_2_pat	1	2
chr7	3652119	nsc_3_mat	1	1
chr7	3652119	nsc_3_pat	NA	0
chr7	3652149	nsc_1_mat	NA	0
chr7	3652149	nsc_1_pat	1	1
chr7	3652149	nsc_2_mat	NA	0
chr7	3652149	nsc_2_pat	1	2
chr7	3652149	nsc_3_mat	NA	0
chr7	3652149	nsc_3_pat	NA	0
chr7	3652179	nsc_1_mat	NA	0
chr7	3652179	nsc_1_pat	NA	0
chr7	3652179	nsc_2_mat	NA	0
chr7	3652179	nsc_2_pat	NA	0
chr7	3652179	nsc_3_mat	0	1
chr7	3652179	nsc_3_pat	NA	0
chr7	3652194	nsc_1_mat	NA	0
chr7	3652194	nsc_1_pat	NA	0
chr7	3652194	nsc_2_mat	NA	0
chr7	3652194	nsc_2_pat	NA	0
chr7	3652194	nsc_3_mat	1	1
chr7	3652194	nsc_3_pat	NA	0
chr7	3652201	nsc_1_mat	NA	0
chr7	3652201	nsc_1_pat	NA	0
chr7	3652201	nsc_2_mat	NA	0
chr7	3652201	nsc_2_pat	NA	0
chr7	3652201	nsc_3_mat	1	1
chr7	3652201	nsc_3_pat	NA	0
chr7	3652212	nsc_1_mat	NA	0
chr7	3652212	nsc_1_pat	NA	0
chr7	3652212	nsc_2_mat	NA	0
chr7	3652212	nsc_2_pat	NA	0
chr7	3652212	nsc_3_mat	0	1
chr7	3652212	nsc_3_pat	NA	0
chr7	3652218	nsc_1_mat	NA	0
chr7	3652218	nsc_1_pat	NA	0
chr7	3652218	nsc_2_mat	NA	0
chr7	3652218	nsc_2_pat	NA	0
chr7	3652218	nsc_3_mat	1	1
chr7	3652218	nsc_3_pat	NA	0
chr7	3652324	nsc_1_mat	0	1
chr7	3652324	nsc_1_pat	0	1
chr7	3652324	nsc_2_mat	NA	0
chr7	3652324	nsc_2_pat	NA	0
chr7	3652324	nsc_3_mat	NA	0
chr7	3652324	nsc_3_pat	NA	0
chr7	3652336	nsc_1_mat	NA	0
chr7	3652336	nsc_1_pat	NA	0
chr7	3652336	nsc_2_mat	NA	0
chr7	3652336	nsc_2_pat	NA	0
chr7	3652336	nsc_3_mat	1	1
chr7	3652336	nsc_3_pat	NA	0
chr7	3652345	nsc_1_mat	NA	0
chr7	3652345	nsc_1_pat	1	1
chr7	3652345	nsc_2_mat	NA	0
chr7	3652345	nsc_2_pat	NA	0
chr7	3652345	nsc_3_mat	NA	0
chr7	3652345	nsc_3_pat	NA	0
chr7	3652535	nsc_1_mat	1	2
chr7	3652535	nsc_1_pat	0	1
chr7	3652535	nsc_2_mat	1	2
chr7	3652535	nsc_2_pat	1	1
chr7	3652535	nsc_3_mat	NA	0
chr7	3652535	nsc_3_pat	NA	0
chr7	3652583	nsc_1_mat	0.5	2
chr7	3652583	nsc_1_pat	NA	0
chr7	3652583	nsc_2_mat	1	2
chr7	3652583	nsc_2_pat	NA	0
chr7	3652583	nsc_3_mat	NA	0
chr7	3652583	nsc_3_pat	NA	0
chr7	3652594	nsc_1_mat	0.5	2
chr7	3652594	nsc_1_pat	NA	0
chr7	3652594	nsc_2_mat	1	2
chr7	3652594	nsc_2_pat	NA	0
chr7	3652594	nsc_3_mat	NA	0
chr7	3652594	nsc_3_pat	NA	0
chr7	3652633	nsc_1_mat	NA	0
chr7	3652633	nsc_1_pat	NA	0
chr7	3652633	nsc_2_mat	NA	0
chr7	3652633	nsc_2_pat	NA	0
chr7	3652633	nsc_3_mat	1	1
chr7	3652633	nsc_3_pat	NA	0
chr7	3652716	nsc_1_mat	0.5	2
chr7	3652716	nsc_1_pat	1	1
chr7	3652716	nsc_2_mat	1	2
chr7	3652716	nsc_2_pat	0.5	2
chr7	3652716	nsc_3_mat	NA	0
chr7	3652716	nsc_3_pat	NA	0
chr7	3652739	nsc_1_mat	0.5	2
chr7	3652739	nsc_1_pat	1	1
chr7	3652739	nsc_2_mat	1	2
chr7	3652739	nsc_2_pat	1	2
chr7	3652739	nsc_3_mat	NA	0
chr7	3652739	nsc_3_pat	NA	0
chr7	3652748	nsc_1_mat	1	1
chr7	3652748	nsc_1_pat	NA	0
chr7	3652748	nsc_2_mat	NA	0
chr7	3652748	nsc_2_pat	NA	0
chr7	3652748	nsc_3_mat	NA	0
chr7	3652748	nsc_3_pat	NA	0
chr7	3652777	nsc_1_mat	1	2
chr7	3652777	nsc_1_pat	1	1
chr7	3652777	nsc_2_mat	1	2
chr7	3652777	nsc_2_pat	1	1
chr7	3652777	nsc_3_mat	1	1
chr7	3652777	nsc_3_pat	NA	0
chr7	3652817	nsc_1_mat	NA	0
chr7	3652817	nsc_1_pat	NA	0
chr7	3652817	nsc_2_mat	NA	0
chr7	3652817	nsc_2_pat	NA	0
chr7	3652817	nsc_3_mat	1	1
chr7	3652817	nsc_3_pat	NA	0
chr7	3652827	nsc_1_mat	1	1
chr7	3652827	nsc_1_pat	1	1
chr7	3652827	nsc_2_mat	1	2
chr7	3652827	nsc_2_pat	1	1
chr7	3652827	nsc_3_mat	NA	0
chr7	3652827	nsc_3_pat	NA	0
chr7	3652832	nsc_1_mat	1	1
chr7	3652832	nsc_1_pat	1	1
chr7	3652832	nsc_2_mat	1	2
chr7	3652832	nsc_2_pat	1	1
chr7	3652832	nsc_3_mat	1	1
chr7	3652832	nsc_3_pat	NA	0
chr7	3652835	nsc_1_mat	NA	0
chr7	3652835	nsc_1_pat	NA	0
chr7	3652835	nsc_2_mat	NA	0
chr7	3652835	nsc_2_pat	NA	0
chr7	3652835	nsc_3_mat	1	1
chr7	3652835	nsc_3_pat	NA	0
chr7	3652855	nsc_1_mat	1	2
chr7	3652855	nsc_1_pat	1	1
chr7	3652855	nsc_2_mat	1	2
chr7	3652855	nsc_2_pat	1	2
chr7	3652855	nsc_3_mat	NA	0
chr7	3652855	nsc_3_pat	NA	0
chr7	3652883	nsc_1_mat	NA	0
chr7	3652883	nsc_1_pat	NA	0
chr7	3652883	nsc_2_mat	NA	0
chr7	3652883	nsc_2_pat	NA	0
chr7	3652883	nsc_3_mat	1	1
chr7	3652883	nsc_3_pat	NA	0
chr7	3652918	nsc_1_mat	NA	0
chr7	3652918	nsc_1_pat	NA	0
chr7	3652918	nsc_2_mat	NA	0
chr7	3652918	nsc_2_pat	NA	0
chr7	3652918	nsc_3_mat	1	1
chr7	3652918	nsc_3_pat	NA	0
chr7	3652934	nsc_1_mat	1	2
chr7	3652934	nsc_1_pat	1	1
chr7	3652934	nsc_2_mat	1	2
chr7	3652934	nsc_2_pat	0.5	2
chr7	3652934	nsc_3_mat	NA	0
chr7	3652934	nsc_3_pat	NA	0
chr7	3652974	nsc_1_mat	NA	0
chr7	3652974	nsc_1_pat	NA	0
chr7	3652974	nsc_2_mat	NA	0
chr7	3652974	nsc_2_pat	NA	0
chr7	3652974	nsc_3_mat	0	1
chr7	3652974	nsc_3_pat	NA	0
chr7	3653142	nsc_1_mat	1	1
chr7	3653142	nsc_1_pat	NA	0
chr7	3653142	nsc_2_mat	NA	0
chr7	3653142	nsc_2_pat	NA	0
chr7	3653142	nsc_3_mat	NA	0
chr7	3653142	nsc_3_pat	NA	0
chr7	3653150	nsc_1_mat	1	1
chr7	3653150	nsc_1_pat	NA	0
chr7	3653150	nsc_2_mat	NA	0
chr7	3653150	nsc_2_pat	NA	0
chr7	3653150	nsc_3_mat	NA	0
chr7	3653150	nsc_3_pat	NA	0
chr7	3653191	nsc_1_mat	1	2
chr7	3653191	nsc_1_pat	1	1
chr7	3653191	nsc_2_mat	1	2
chr7	3653191	nsc_2_pat	0.5	2
chr7	3653191	nsc_3_mat	1	1
chr7	3653191	nsc_3_pat	NA	0
chr7	3653209	nsc_1_mat	1	2
chr7	3653209	nsc_1_pat	0	1
chr7	3653209	nsc_2_mat	0.5	2
chr7	3653209	nsc_2_pat	1	2
chr7	3653209	nsc_3_mat	1	1
chr7	3653209	nsc_3_pat	NA	0
chr7	3653227	nsc_1_mat	1	2
chr7	3653227	nsc_1_pat	1	1
chr7	3653227	nsc_2_mat	0.5	2
chr7	3653227	nsc_2_pat	1	2
chr7	3653227	nsc_3_mat	1	1
chr7	3653227	nsc_3_pat	NA	0
chr7	3653235	nsc_1_mat	1	2
chr7	3653235	nsc_1_pat	1	1
chr7	3653235	nsc_2_mat	1	2
chr7	3653235	nsc_2_pat	1	2
chr7	3653235	nsc_3_mat	0	1
chr7	3653235	nsc_3_pat	NA	0
chr7	3653245	nsc_1_mat	1	2
chr7	3653245	nsc_1_pat	NA	0
chr7	3653245	nsc_2_mat	1	2
chr7	3653245	nsc_2_pat	1	2
chr7	3653245	nsc_3_mat	1	1
chr7	3653245	nsc_3_pat	NA	0
chr7	3653257	nsc_1_mat	1	1
chr7	3653257	nsc_1_pat	1	1
chr7	3653257	nsc_2_mat	1	2
chr7	3653257	nsc_2_pat	1	1
chr7	3653257	nsc_3_mat	NA	0
chr7	3653257	nsc_3_pat	NA	0
chr7	3653264	nsc_1_mat	NA	0
chr7	3653264	nsc_1_pat	NA	0
chr7	3653264	nsc_2_mat	NA	0
chr7	3653264	nsc_2_pat	NA	0
chr7	3653264	nsc_3_mat	0	1
chr7	3653264	nsc_3_pat	NA	0
chr7	3653275	nsc_1_mat	NA	0
chr7	3653275	nsc_1_pat	NA	0
chr7	3653275	nsc_2_mat	NA	0
chr7	3653275	nsc_2_pat	NA	0
chr7	3653275	nsc_3_mat	1	1
chr7	3653275	nsc_3_pat	NA	0
chr7	3653278	nsc_1_mat	1	2
chr7	3653278	nsc_1_pat	1	1
chr7	3653278	nsc_2_mat	1	2
chr7	3653278	nsc_2_pat	1	2
chr7	3653278	nsc_3_mat	NA	0
chr7	3653278	nsc_3_pat	NA	0
chr7	3653282	nsc_1_mat	NA	0
chr7	3653282	nsc_1_pat	NA	0
chr7	3653282	nsc_2_mat	NA	0
chr7	3653282	nsc_2_pat	NA	0
chr7	3653282	nsc_3_mat	1	1
chr7	3653282	nsc_3_pat	NA	0
chr7	3653285	nsc_1_mat	1	1
chr7	3653285	nsc_1_pat	NA	0
chr7	3653285	nsc_2_mat	NA	0
chr7	3653285	nsc_2_pat	NA	0
chr7	3653285	nsc_3_mat	NA	0
chr7	3653285	nsc_3_pat	NA	0
chr7	3653317	nsc_1_mat	1	2
chr7	3653317	nsc_1_pat	1	1
chr7	3653317	nsc_2_mat	1	2
chr7	3653317	nsc_2_pat	1	2
chr7	3653317	nsc_3_mat	1	1
chr7	3653317	nsc_3_pat	NA	0
chr7	3653327	nsc_1_mat	NA	0
chr7	3653327	nsc_1_pat	NA	0
chr7	3653327	nsc_2_mat	NA	0
chr7	3653327	nsc_2_pat	NA	0
chr7	3653327	nsc_3_mat	1	1
chr7	3653327	nsc_3_pat	NA	0
chr7	3653346	nsc_1_mat	1	2
chr7	3653346	nsc_1_pat	1	1
chr7	3653346	nsc_2_mat	1	2
chr7	3653346	nsc_2_pat	0.5	2
chr7	3653346	nsc_3_mat	NA	0
chr7	3653346	nsc_3_pat	NA	0
chr7	3653367	nsc_1_mat	1	1
chr7	3653367	nsc_1_pat	0	1
chr7	3653367	nsc_2_mat	1	2
chr7	3653367	nsc_2_pat	1	2
chr7	3653367	nsc_3_mat	1	1
chr7	3653367	nsc_3_pat	NA	0
chr7	3653372	nsc_1_mat	NA	0
chr7	3653372	nsc_1_pat	NA	0
chr7	3653372	nsc_2_mat	NA	0
chr7	3653372	nsc_2_pat	NA	0
chr7	3653372	nsc_3_mat	1	1
chr7	3653372	nsc_3_pat	NA	0
chr7	3653382	nsc_1_mat	1	1
chr7	3653382	nsc_1_pat	1	1
chr7	3653382	nsc_2_mat	1	2
chr7	3653382	nsc_2_pat	1	2
chr7	3653382	nsc_3_mat	NA	0
chr7	3653382	nsc_3_pat	NA	0
chr7	3653397	nsc_1_mat	0.5	2
chr7	3653397	nsc_1_pat	1	1
chr7	3653397	nsc_2_mat	1	2
chr7	3653397	nsc_2_pat	1	2
chr7	3653397	nsc_3_mat	1	1
chr7	3653397	nsc_3_pat	NA	0
chr7	3653409	nsc_1_mat	1	1
chr7	3653409	nsc_1_pat	1	1
chr7	3653409	nsc_2_mat	0.5	2
chr7	3653409	nsc_2_pat	1	2
chr7	3653409	nsc_3_mat	0	1
chr7	3653409	nsc_3_pat	NA	0
chr7	3653419	nsc_1_mat	0.5	2
chr7	3653419	nsc_1_pat	NA	0
chr7	3653419	nsc_2_mat	1	2
chr7	3653419	nsc_2_pat	1	2
chr7	3653419	nsc_3_mat	NA	0
chr7	3653419	nsc_3_pat	NA	0
chr7	3653429	nsc_1_mat	NA	0
chr7	3653429	nsc_1_pat	NA	0
chr7	3653429	nsc_2_mat	NA	0
chr7	3653429	nsc_2_pat	NA	0
chr7	3653429	nsc_3_mat	1	1
chr7	3653429	nsc_3_pat	NA	0
chr7	3653468	nsc_1_mat	NA	0
chr7	3653468	nsc_1_pat	NA	0
chr7	3653468	nsc_2_mat	NA	0
chr7	3653468	nsc_2_pat	NA	0
